name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"azilal, morocco",2021-04-22,27.1,7.1,17.0,26.3,7.1,16.9,7.6,59.7,0.0,0,0.0,,0.0,0.0,37.4,14.8,187.4,1014.3,73.5,10.0,319.9,27.7,10.0,,2021-04-22T05:49:28,2021-04-22T19:00:32,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-04-23,28.1,7.6,18.1,27.1,7.6,18.0,9.0,59.8,0.6,100,12.5,rain,0.0,0.0,33.5,14.8,231.1,1012.6,36.9,10.0,309.0,26.6,10.0,,2021-04-23T05:48:23,2021-04-23T19:01:14,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-04-24,25.1,10.8,17.5,25.1,10.8,17.5,10.4,67.2,11.7,100,50.0,rain,0.0,0.0,38.5,18.4,231.8,1011.0,78.0,10.0,268.5,23.2,10.0,,2021-04-24T05:47:19,2021-04-24T19:01:56,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-04-25,22.1,9.6,15.8,22.1,9.6,15.8,8.3,64.8,12.2,100,79.17,rain,0.0,0.0,29.9,16.6,245.8,1010.3,79.0,10.0,171.9,14.8,5.0,,2021-04-25T05:46:17,2021-04-25T19:02:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2021-04-26,25.1,8.0,16.7,25.1,8.0,16.7,7.0,57.9,0.2,100,8.33,rain,0.0,0.0,42.5,25.9,267.2,1011.1,55.9,10.0,300.8,26.0,10.0,,2021-04-26T05:45:15,2021-04-26T19:03:20,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-04-27,24.1,8.9,16.5,24.1,8.9,16.5,7.6,59.8,0.0,0,0.0,,0.0,0.0,37.4,14.8,270.6,1011.6,61.2,10.0,326.8,28.3,10.0,,2021-04-27T05:44:14,2021-04-27T19:04:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-04-28,25.1,7.6,16.0,25.1,7.6,16.0,7.4,61.2,0.4,100,16.67,rain,0.0,0.0,37.4,18.4,242.9,1011.3,59.5,10.0,250.6,21.6,8.0,,2021-04-28T05:43:13,2021-04-28T19:04:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,60191099999"
"azilal, morocco",2021-04-29,25.1,6.8,16.3,25.1,6.8,16.3,7.3,60.0,2.7,100,25.0,rain,0.0,0.0,34.6,14.8,247.0,1011.4,67.0,10.0,245.8,21.3,8.0,,2021-04-29T05:42:14,2021-04-29T19:05:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-04-30,19.1,6.1,13.7,19.1,6.1,13.7,7.5,69.0,15.5,100,91.67,rain,0.0,0.0,31.7,18.4,265.8,1013.1,92.8,10.0,126.3,10.8,5.0,,2021-04-30T05:41:16,2021-04-30T19:06:10,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2021-05-01,23.1,4.6,13.9,23.1,4.6,13.9,4.9,61.0,0.1,100,4.17,rain,0.0,0.0,40.7,13.0,306.2,1016.3,70.4,10.0,279.9,24.3,9.0,,2021-05-01T05:40:19,2021-05-01T19:06:52,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-02,26.1,5.7,15.8,26.1,5.7,15.8,5.9,56.8,3.5,100,16.67,rain,0.0,0.0,33.8,14.8,232.7,1014.2,36.3,10.0,310.1,26.8,10.0,,2021-05-02T05:39:23,2021-05-02T19:07:35,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-03,21.1,6.6,14.6,21.1,6.6,14.6,7.5,64.0,6.7,100,37.5,rain,0.0,0.0,32.4,11.2,227.8,1014.2,92.8,10.0,229.8,19.7,8.0,,2021-05-03T05:38:28,2021-05-03T19:08:17,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-04,25.1,9.1,17.0,25.1,9.1,17.0,9.0,61.7,6.8,100,54.17,rain,0.0,0.0,32.8,13.0,225.0,1014.0,55.6,10.0,273.3,23.6,8.0,,2021-05-04T05:37:34,2021-05-04T19:09:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2021-05-05,27.1,11.0,16.7,26.7,11.0,16.6,11.1,72.1,3.6,100,29.17,rain,0.0,0.0,36.0,42.5,219.4,1015.3,58.5,9.7,256.9,22.1,8.0,,2021-05-05T05:36:41,2021-05-05T19:09:42,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-06,31.1,6.7,19.3,29.1,6.7,18.8,7.3,52.9,0.0,0,0.0,,0.0,0.0,33.8,13.0,117.1,1017.2,7.1,10.0,346.6,30.1,10.0,,2021-05-06T05:35:50,2021-05-06T19:10:25,0.82,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-05-07,34.1,9.1,21.6,31.7,9.1,20.9,7.5,47.5,0.5,100,8.33,rain,0.0,0.0,31.3,14.8,225.8,1017.7,14.5,10.0,334.0,29.0,10.0,,2021-05-07T05:34:59,2021-05-07T19:11:07,0.85,Rain,Clear conditions throughout the day with afternoon rain.,rain,"60190099999,remote,60191099999"
"azilal, morocco",2021-05-08,37.1,11.0,23.0,34.2,11.0,22.1,8.6,50.0,3.4,100,29.17,rain,0.0,0.0,45.0,22.3,213.9,1014.2,38.5,9.1,285.0,24.5,10.0,,2021-05-08T05:34:10,2021-05-08T19:11:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal, morocco",2021-05-09,23.1,11.2,16.4,23.1,11.2,16.4,12.1,77.9,1.9,100,45.83,rain,0.0,0.0,35.3,16.6,227.9,1015.2,59.7,9.1,226.4,19.5,7.0,,2021-05-09T05:33:22,2021-05-09T19:12:32,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal, morocco",2021-05-10,25.1,11.1,17.4,25.1,11.1,17.4,10.8,68.5,0.7,100,29.17,rain,0.0,0.0,40.7,18.4,237.2,1017.0,56.4,9.6,309.8,26.7,10.0,,2021-05-10T05:32:35,2021-05-10T19:13:14,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60190099999,remote,60191099999"
"azilal, morocco",2021-05-11,28.1,7.8,18.1,27.1,7.8,18.0,6.9,53.1,0.0,0,0.0,,0.0,0.0,34.2,11.2,343.9,1020.3,10.4,10.0,346.9,30.0,10.0,,2021-05-11T05:31:49,2021-05-11T19:13:56,0.0,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-05-12,29.1,9.3,18.8,27.6,9.3,18.5,6.5,48.5,0.0,0,0.0,,0.0,0.0,38.5,13.0,216.9,1020.5,7.9,10.0,340.8,29.4,10.0,,2021-05-12T05:31:05,2021-05-12T19:14:38,0.02,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-05-13,30.1,11.0,19.9,28.3,11.0,19.6,7.2,48.4,0.0,0,0.0,,0.0,0.0,36.0,11.2,225.2,1018.3,68.4,10.0,321.4,27.7,10.0,,2021-05-13T05:30:22,2021-05-13T19:15:20,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-05-14,33.1,11.5,21.6,30.8,11.5,20.9,6.8,45.3,2.0,100,16.67,rain,0.0,0.0,32.0,18.4,32.2,1016.2,42.9,10.0,311.6,26.7,10.0,,2021-05-14T05:29:40,2021-05-14T19:16:01,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-15,38.1,10.7,23.5,35.6,10.7,22.8,7.9,42.2,0.0,0,0.0,,0.0,0.0,33.1,14.8,207.9,1014.4,27.3,10.0,307.8,26.5,10.0,,2021-05-15T05:28:59,2021-05-15T19:16:42,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-05-16,38.1,11.8,24.4,36.2,11.8,23.6,8.1,40.0,0.1,100,4.17,rain,0.0,0.0,40.3,37.1,250.9,1014.0,34.2,10.0,324.5,26.8,10.0,,2021-05-16T06:28:20,2021-05-16T20:17:24,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-17,33.1,12.8,22.4,30.8,12.8,21.8,7.6,44.2,0.0,0,0.0,,0.0,0.0,37.4,11.2,233.3,1017.8,7.3,10.0,330.8,28.7,10.0,,2021-05-17T06:27:43,2021-05-17T20:18:05,0.19,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-05-18,37.1,11.3,23.9,34.7,11.3,23.1,8.2,43.5,0.0,0,0.0,,0.0,0.0,37.4,22.3,250.1,1017.5,58.1,10.0,319.4,27.5,10.0,,2021-05-18T06:27:06,2021-05-18T20:18:45,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-05-19,40.1,11.5,25.5,38.0,11.5,24.7,8.6,40.5,1.2,100,4.17,rain,0.0,0.0,34.2,14.8,308.7,1017.5,43.6,10.0,321.6,27.8,10.0,,2021-05-19T06:26:31,2021-05-19T20:19:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-20,40.1,13.4,26.6,36.7,13.4,25.7,6.7,34.9,1.2,100,8.33,rain,0.0,0.0,34.2,9.4,208.2,1017.2,25.6,10.0,314.3,27.0,10.0,,2021-05-20T06:25:58,2021-05-20T20:20:05,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-21,38.1,16.0,26.3,35.6,16.0,25.5,9.0,38.5,1.0,100,8.33,rain,0.0,0.0,34.6,25.9,242.2,1016.8,34.8,10.0,294.5,25.4,10.0,,2021-05-21T06:25:25,2021-05-21T20:20:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-22,33.1,15.5,24.3,31.6,15.5,23.7,10.2,43.9,1.0,100,16.67,rain,0.0,0.0,41.0,22.3,219.4,1015.0,60.9,10.0,268.9,23.2,9.0,,2021-05-22T06:24:55,2021-05-22T20:21:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-23,24.1,10.0,17.6,24.1,10.0,17.6,8.6,57.8,0.3,100,12.5,rain,0.0,0.0,40.0,20.5,219.0,1018.9,58.1,10.0,252.5,21.8,7.0,,2021-05-23T06:24:25,2021-05-23T20:22:03,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,60191099999"
"azilal, morocco",2021-05-24,29.1,7.0,18.6,27.4,7.0,18.3,2.8,42.6,0.0,0,0.0,,0.0,0.0,35.3,14.8,196.8,1018.8,41.5,10.0,307.5,26.5,9.0,,2021-05-24T06:23:57,2021-05-24T20:22:42,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-05-25,29.1,9.8,19.7,27.7,9.5,19.3,5.9,43.4,0.0,0,0.0,,0.0,0.0,36.0,14.8,234.4,1017.0,77.3,10.0,348.0,30.2,10.0,,2021-05-25T06:23:31,2021-05-25T20:23:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-05-26,24.1,10.0,17.3,24.1,9.4,17.3,9.5,61.1,0.6,100,12.5,rain,0.0,0.0,32.4,18.4,214.9,1016.0,93.4,10.0,208.4,17.9,6.0,,2021-05-26T06:23:06,2021-05-26T20:23:57,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-27,31.1,10.5,21.1,29.4,10.5,20.7,10.2,54.3,1.4,100,16.67,rain,0.0,0.0,42.8,20.5,222.3,1014.2,24.5,10.0,340.3,29.3,10.0,,2021-05-27T06:22:43,2021-05-27T20:24:34,0.53,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"remote,60191099999"
"azilal, morocco",2021-05-28,35.1,11.2,23.4,32.9,11.2,22.6,8.5,45.1,0.0,0,0.0,,0.0,0.0,25.6,14.8,255.5,1013.0,72.4,10.0,222.5,19.2,7.0,,2021-05-28T06:22:21,2021-05-28T20:25:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-05-29,30.1,11.2,21.8,29.5,11.2,21.6,11.8,55.0,0.5,100,12.5,rain,0.0,0.0,30.6,16.6,241.5,1017.5,91.1,10.0,246.5,21.6,9.0,,2021-05-29T06:22:00,2021-05-29T20:25:46,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-30,33.1,16.1,24.2,31.4,16.1,23.6,10.8,48.0,9.8,100,29.17,rain,0.0,0.0,32.0,22.3,176.2,1016.7,88.9,9.6,199.6,17.0,8.0,,2021-05-30T06:21:41,2021-05-30T20:26:21,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-05-31,31.1,14.9,21.6,30.4,14.9,21.4,13.3,63.1,10.6,100,33.33,rain,0.0,0.0,43.2,18.4,219.7,1015.3,86.8,10.0,243.6,21.2,8.0,,2021-05-31T06:21:24,2021-05-31T20:26:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-01,32.1,11.5,21.5,29.9,11.5,21.0,8.7,51.5,0.0,0,0.0,,0.0,0.0,37.4,16.6,234.8,1014.7,20.5,10.0,334.8,29.0,10.0,,2021-06-01T06:21:08,2021-06-01T20:27:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-06-02,31.1,11.3,21.1,29.1,11.3,20.6,7.5,47.9,8.7,100,33.33,rain,0.0,0.0,39.6,16.6,223.2,1014.2,36.6,10.0,313.0,27.1,9.0,,2021-06-02T06:20:53,2021-06-02T20:28:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-03,30.1,10.2,19.9,28.6,10.2,19.7,10.2,58.2,1.1,100,12.5,rain,0.0,0.0,36.0,16.6,237.0,1017.7,53.3,10.0,321.4,27.8,10.0,,2021-06-03T06:20:40,2021-06-03T20:28:34,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-04,26.1,13.0,19.2,26.1,13.0,19.2,11.7,63.5,2.3,100,41.67,rain,0.0,0.0,38.9,25.9,233.9,1019.6,83.2,10.0,315.0,27.2,9.0,,2021-06-04T06:20:29,2021-06-04T20:29:05,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-05,31.1,12.6,20.8,29.4,12.6,20.5,11.4,59.8,0.0,0,0.0,,0.0,0.0,41.8,11.2,247.2,1020.4,39.9,10.0,314.0,27.1,10.0,,2021-06-05T06:20:19,2021-06-05T20:29:35,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-06-06,37.1,13.4,24.6,35.2,13.4,24.0,10.0,46.2,1.8,100,8.33,rain,0.0,0.0,36.0,11.2,224.5,1017.4,22.0,10.0,339.1,29.3,10.0,,2021-06-06T06:20:10,2021-06-06T20:30:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-07,34.1,14.7,24.5,32.8,14.7,24.1,10.8,44.3,1.8,100,16.67,rain,0.0,0.0,32.0,14.8,213.9,1016.7,86.8,10.0,251.2,21.8,8.0,,2021-06-07T06:20:03,2021-06-07T20:30:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,60191099999"
"azilal, morocco",2021-06-08,31.1,16.8,24.5,30.4,16.8,24.2,12.1,48.2,0.1,100,4.17,rain,0.0,0.0,47.9,13.0,229.6,1019.6,84.4,10.0,286.9,24.8,9.0,,2021-06-08T06:19:58,2021-06-08T20:31:01,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-09,39.1,16.3,28.0,36.4,16.3,26.8,7.5,33.6,0.1,100,4.17,rain,0.0,0.0,40.7,14.8,256.5,1019.6,58.9,10.0,324.8,28.0,10.0,,2021-06-09T06:19:54,2021-06-09T20:31:28,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-10,40.1,17.7,28.5,36.8,17.7,27.2,4.6,27.2,0.9,100,12.5,rain,0.0,0.0,37.1,13.0,230.3,1018.0,87.8,10.0,294.0,25.2,10.0,,2021-06-10T06:19:51,2021-06-10T20:31:54,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-11,37.1,16.3,26.9,34.4,16.3,25.9,5.6,28.8,2.8,100,20.83,rain,0.0,0.0,38.2,31.7,232.9,1016.3,78.1,10.0,285.3,24.8,9.0,,2021-06-11T06:19:50,2021-06-11T20:32:19,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,60191099999"
"azilal, morocco",2021-06-12,32.1,12.8,22.3,29.8,12.8,21.7,7.8,45.7,1.2,100,12.5,rain,0.0,0.0,37.8,14.8,246.0,1017.2,16.7,10.0,336.5,29.2,10.0,,2021-06-12T06:19:50,2021-06-12T20:32:43,0.07,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-13,32.1,12.3,22.3,30.2,12.3,21.7,8.3,45.7,0.0,0,0.0,,0.0,0.0,40.7,13.0,248.1,1019.0,6.5,10.0,345.5,30.1,10.0,,2021-06-13T06:19:52,2021-06-13T20:33:05,0.1,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-14,31.1,14.0,22.5,29.6,14.0,22.1,10.5,49.7,0.0,0,0.0,,0.0,0.0,40.0,14.8,231.9,1019.1,5.8,10.0,338.8,29.4,10.0,,2021-06-14T06:19:55,2021-06-14T20:33:27,0.14,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-15,31.1,14.3,22.5,29.7,14.3,22.2,11.6,53.5,0.0,0,0.0,,0.0,0.0,42.5,18.4,249.1,1017.0,28.2,10.0,327.5,28.4,10.0,,2021-06-15T06:20:00,2021-06-15T20:33:47,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-06-16,26.1,15.6,20.6,26.1,15.6,20.6,11.2,56.5,2.7,100,33.33,rain,0.0,0.0,38.2,18.4,239.0,1016.0,70.5,10.0,238.8,20.6,7.0,,2021-06-16T06:20:05,2021-06-16T20:34:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-17,29.1,11.9,20.3,27.7,11.9,20.1,9.6,54.2,0.0,0,0.0,,0.0,0.0,40.7,14.8,264.5,1016.6,49.0,10.0,349.4,30.3,10.0,,2021-06-17T06:20:13,2021-06-17T20:34:24,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-06-18,23.1,12.7,18.0,23.1,12.7,18.0,11.5,67.0,1.6,100,45.83,rain,0.0,0.0,33.1,13.0,239.8,1017.1,88.5,10.0,158.5,13.7,5.0,,2021-06-18T06:20:21,2021-06-18T20:34:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2021-06-19,25.1,12.3,17.7,25.1,12.3,17.7,9.8,61.9,1.1,100,41.67,rain,0.0,0.0,38.9,16.6,191.7,1018.0,91.7,10.0,214.5,18.4,7.0,,2021-06-19T06:20:31,2021-06-19T20:34:56,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2021-06-20,30.1,10.4,20.1,28.4,10.4,19.7,8.1,51.7,0.0,0,0.0,,0.0,0.0,37.8,11.2,239.0,1017.1,6.1,10.0,347.9,30.3,10.0,,2021-06-20T06:20:42,2021-06-20T20:35:10,0.35,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-21,30.1,11.2,20.8,28.4,11.2,20.4,8.4,50.3,0.0,0,0.0,,0.0,0.0,38.9,14.8,253.8,1016.4,0.7,10.0,343.3,29.8,10.0,,2021-06-21T06:20:55,2021-06-21T20:35:23,0.38,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-22,29.1,11.8,20.1,28.1,11.8,19.9,10.1,55.8,0.0,0,0.0,,0.0,0.0,44.3,14.8,239.6,1017.5,35.4,10.0,335.3,28.9,10.0,,2021-06-22T06:21:09,2021-06-22T20:35:35,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-06-23,32.1,12.6,21.5,30.4,12.6,21.0,9.7,51.4,0.0,0,0.0,,0.0,0.0,37.8,13.0,258.8,1016.2,5.4,10.0,342.3,29.6,10.0,,2021-06-23T06:21:24,2021-06-23T20:35:45,0.45,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-24,35.1,12.9,23.7,33.3,12.9,23.2,10.8,48.8,0.0,0,0.0,,0.0,0.0,37.8,14.8,239.1,1015.3,3.5,10.0,345.3,29.9,10.0,,2021-06-24T06:21:40,2021-06-24T20:35:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-25,33.1,14.2,24.0,31.6,14.2,23.5,11.3,48.1,0.1,100,4.17,rain,0.0,0.0,42.1,20.5,229.1,1016.8,15.2,10.0,339.9,29.2,10.0,,2021-06-25T06:21:57,2021-06-25T20:36:01,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-06-26,35.1,13.0,24.3,33.5,13.0,23.8,10.7,47.2,0.0,0,0.0,,0.0,0.0,37.8,18.4,240.5,1017.9,0.0,10.0,361.2,31.2,10.0,,2021-06-26T06:22:16,2021-06-26T20:36:07,0.56,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-27,34.1,12.8,23.9,31.8,12.8,23.3,9.6,45.3,0.0,0,0.0,,0.0,0.0,40.0,14.8,239.2,1017.5,2.1,10.0,341.0,29.6,10.0,,2021-06-27T06:22:35,2021-06-27T20:36:11,0.59,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2021-06-28,33.1,13.7,23.2,31.0,13.7,22.6,9.0,43.9,0.0,0,0.0,,0.0,0.0,40.3,11.2,228.7,1018.2,0.9,10.0,340.6,29.4,10.0,,2021-06-28T06:22:56,2021-06-28T20:36:14,0.62,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal, morocco",2021-06-29,33.9,13.3,23.4,32.3,13.3,22.9,10.4,47.5,0.0,0,0.0,,0.0,0.0,38.9,11.2,239.7,1016.7,0.0,10.0,348.4,30.1,10.0,,2021-06-29T06:23:18,2021-06-29T20:36:16,0.65,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal, morocco",2021-06-30,34.3,13.2,24.3,33.3,13.2,23.8,11.7,49.2,0.0,0,0.0,,0.0,0.0,38.2,11.7,233.5,1015.0,1.3,10.0,343.5,29.7,10.0,,2021-06-30T06:23:41,2021-06-30T20:36:16,0.69,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal, morocco",2021-07-01,35.9,14.6,25.6,35.5,14.6,25.2,11.8,44.7,0.7,100,8.33,rain,0.0,0.0,35.6,17.2,231.1,1017.1,21.8,10.0,311.6,26.7,9.0,,2021-07-01T06:24:05,2021-07-01T20:36:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60190099999,remote,60191099999"
"azilal, morocco",2021-07-02,41.6,17.3,28.9,40.1,17.3,28.0,10.0,36.0,0.0,0,0.0,,0.0,0.0,40.7,14.8,232.0,1017.6,20.1,10.0,328.4,28.3,10.0,,2021-07-02T06:24:29,2021-07-02T20:36:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal, morocco",2021-07-03,40.1,17.7,28.9,37.2,17.7,27.8,7.2,28.8,0.0,0,0.0,,0.0,0.0,37.8,14.8,237.4,1018.6,27.3,10.0,319.1,27.4,10.0,,2021-07-03T06:24:55,2021-07-03T20:36:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-07-04,38.1,16.8,27.0,36.4,16.8,26.3,10.6,39.4,0.9,100,12.5,rain,0.0,0.0,37.1,16.6,226.4,1018.4,21.0,10.0,313.5,27.0,9.0,,2021-07-04T06:25:22,2021-07-04T20:36:02,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2021-07-05,38.1,18.1,27.2,36.2,18.1,26.7,12.2,42.6,3.0,100,12.5,rain,0.0,0.0,33.1,14.8,210.5,1017.6,40.7,10.0,286.4,24.7,8.0,,2021-07-05T06:25:49,2021-07-05T20:35:54,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2021-07-06,37.1,17.3,26.8,35.6,17.3,26.3,11.8,43.1,0.0,0,0.0,,0.0,0.0,40.7,16.6,240.5,1017.3,33.4,10.0,298.7,25.7,9.0,,2021-07-06T06:26:18,2021-07-06T20:35:45,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2021-07-07,34.1,16.3,24.8,32.5,16.3,24.4,11.8,47.1,0.0,0,0.0,,0.0,0.0,38.2,14.8,236.8,1017.8,6.9,10.0,333.6,28.7,10.0,,2021-07-07T06:26:47,2021-07-07T20:35:35,0.92,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
